326,0;287,156;308,154;332,154;354,154;377,154;397,153;422,150;439,150;460,149;284,178;309,175;332,175;356,174;375,174;397,172;417,172;442,175;463,175;289,199;313,199;334,196;359,197;378,195;398,195;422,196;442,196;464,194;290,222;310,220;336,219;354,219;375,220;400,219;422,219;441,217;461,217;289,245;312,242;333,239;360,245;376,240;400,239;423,238;440,238;467,235;309,266;336,264;357,261;380,261;400,260;424,260;441,261;465,260;
286,154;309,156;332,154;352,154;374,151;396,153;417,149;440,151;462,150;287,178;309,177;332,176;355,176;376,175;399,173;419,173;437,173;459,172;289,198;311,196;334,196;356,197;378,196;399,195;420,193;438,193;465,192;287,222;315,218;336,221;355,217;378,215;400,217;423,215;442,216;465,218;289,241;312,242;337,241;354,241;381,240;395,238;425,237;441,237;468,235;287,268;317,265;331,265;355,262;377,262;403,262;422,261;444,263;462,261;
285,157;310,155;330,155;354,154;374,152;394,151;417,152;438,150;459,151;289,178;309,177;333,176;354,174;378,175;398,175;419,174;439,172;461,171;288,198;313,199;334,197;356,197;377,194;397,196;420,196;442,194;463,192;289,221;313,218;335,220;355,218;377,220;401,219;423,218;441,215;463,215;287,243;312,244;336,244;355,244;382,240;398,240;421,241;442,239;464,239;291,267;312,268;335,263;358,264;380,263;399,263;423,263;442,263;462,263;
289,156;310,155;331,153;353,156;372,154;397,151;420,151;439,152;464,151;288,178;311,176;332,177;356,177;376,175;398,174;420,174;440,171;460,173;289,199;310,200;335,196;353,196;376,196;398,193;421,193;441,193;464,193;290,220;314,220;335,217;357,218;379,219;401,216;418,218;443,216;463,216;289,244;313,244;336,242;356,240;375,240;399,240;421,238;440,235;462,237;288,267;312,265;334,265;360,263;383,262;400,261;423,263;446,259;464,260;
290,157;310,156;332,155;352,155;374,154;395,152;418,151;436,152;463,149;285,179;308,177;331,176;357,174;373,174;396,173;419,173;442,171;464,174;291,197;310,199;335,198;353,197;378,195;398,195;419,197;440,193;464,196;290,222;313,221;334,221;357,220;377,219;401,219;421,219;443,216;463,217;291,244;312,242;335,242;352,240;379,240;398,240;423,240;438,238;465,237;290,267;312,265;334,266;356,265;379,264;403,264;422,261;444,260;466,262;
287,157;310,155;330,155;352,155;371,153;396,152;418,150;436,149;460,147;286,179;311,177;331,177;354,175;378,172;396,173;422,175;440,174;459,170;288,197;310,199;335,197;355,198;377,195;396,196;416,194;439,193;460,195;289,219;312,220;336,221;355,220;376,219;397,218;420,219;442,216;461,216;289,246;313,243;336,242;356,240;378,237;398,238;420,238;442,237;463,238;289,267;310,266;336,264;356,264;379,264;402,261;423,260;440,258;463,260;
286,156;308,156;330,155;354,155;376,152;394,154;418,153;438,151;461,151;288,179;309,177;331,176;357,175;376,176;397,173;423,176;442,172;463,174;290,199;310,198;333,197;356,195;376,195;397,195;420,193;441,193;464,192;290,221;311,222;335,220;357,218;379,218;400,219;423,219;441,215;462,216;292,244;311,243;335,242;355,240;378,238;400,241;421,238;443,239;463,236;290,267;311,267;331,265;352,262;376,263;398,259;420,262;440,259;463,262;
287,154;310,154;331,153;351,155;375,152;395,153;416,150;436,151;463,151;287,179;310,177;331,177;352,175;378,175;396,176;418,175;440,174;460,174;288,199;312,199;331,197;355,196;375,195;397,195;418,196;438,193;460,194;288,221;313,220;332,220;359,219;379,219;401,219;418,217;443,217;461,216;290,243;315,242;334,240;356,240;379,240;395,240;423,238;444,239;466,238;285,269;315,265;333,266;358,266;376,264;401,261;422,260;439,260;463,257;
